Path,Name,Sex,Age,Phone,ID_Number,Address,Frontal/Lateral,AP/PA,No Finding,Enlarged Cardiomediastinum,Cardiomegaly,Lung Opacity,Lung Lesion,Edema,Consolidation,Pneumonia,Atelectasis,Pneumothorax,Pleural Effusion,Pleural Other,Fracture,Support Devices
CheXpert-v1.0-small/train/patient00753/study1/view2_frontal.jpg,James,Male,77,13510743258,321302196201109275,天津市兰英市翔安张路U座 791135,Frontal,AP,,,0,1,-1,-1,,-1,1,,,,,
CheXpert-v1.0-small/train/patient00754/study2/view1_frontal.jpg,Louis,Male,28,15813932831,410522200702022772,四川省潮州县高港卢路N座 753406,Frontal,AP,,,,1,,,1,1,-1,1,,,,
CheXpert-v1.0-small/train/patient00754/study4/view1_frontal.jpg,Elroy,Male,28,18819122030,141027199206130189,福建省澳门县六枝特王街F座 378509,Frontal,AP,,,,1,,,,,1,0,1,,,0
CheXpert-v1.0-small/train/patient00754/study7/view1_frontal.jpg,Robert,Male,31,18897953910,532525194106155093,福建省巢湖县海陵李路g座 665113,Frontal,AP,,,,1,,,,-1,,,-1,,,
CheXpert-v1.0-small/train/patient00754/study1/view1_frontal.jpg,John,Male,28,18791345552,130903199312275838,重庆市辽阳市兴山马路f座 329033,Frontal,AP,,,,1,,,-1,,1,,-1,,,
CheXpert-v1.0-small/train/patient00754/study9/view1_frontal.jpg,Timothy,Male,34,13256274411,510403200204246051,云南省佛山县清城马鞍山路x座 167565,Frontal,AP,1,,,,,,0,,,,,,,
CheXpert-v1.0-small/train/patient00754/study3/view1_frontal.jpg,Charles,Male,28,15754032610,610723199202284863,陕西省玉兰县双滦杨街g座 616771,Frontal,AP,,,,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient00754/study5/view1_frontal.jpg,Jeff,Male,28,18570319835,230401193703119492,北京市勇县黄浦曾路U座 922591,Frontal,AP,,,,1,,,1,,-1,,1,,,1
CheXpert-v1.0-small/train/patient00754/study8/view1_frontal.jpg,Joel,Male,31,14597052600,371312196108150486,山西省云县高坪潮州街t座 791348,Frontal,AP,,,,1,,0,,-1,,0,0,,,
CheXpert-v1.0-small/train/patient00754/study6/view1_frontal.jpg,Gary,Male,28,18137953133,621101194104127580,云南省旭市山亭福州路Q座 225981,Frontal,AP,,,,1,,,1,-1,-1,,1,,,
CheXpert-v1.0-small/train/patient00755/study3/view1_frontal.jpg,Mark,Male,69,13464492634,640522196901261358,香港特别行政区哈尔滨县滨城王路Y座 272041,Frontal,PA,1,,,,,0,,,,,,,,
CheXpert-v1.0-small/train/patient00755/study3/view2_lateral.jpg,Malcolm,Male,69,13167686168,371500193901039873,贵州省呼和浩特县浔阳海口街q座 901986,Lateral,,1,,,,,0,,,,,,,,
CheXpert-v1.0-small/train/patient00755/study1/view1_frontal.jpg,Dale,Male,66,13652176176,430400194205163306,云南省嘉禾县梁平成都街v座 259573,Frontal,PA,,,,1,,,,-1,-1,0,,,0,
CheXpert-v1.0-small/train/patient00755/study1/view2_lateral.jpg,Matthew,Male,66,15164725967,130638194510280225,贵州省北京市南湖周街e座 233164,Lateral,,,,,1,,,,-1,-1,0,,,0,
CheXpert-v1.0-small/train/patient00755/study2/view1_frontal.jpg,James,Male,67,13862016635,15072419820410277X,贵州省玉珍市西峰东莞路D座 256881,Frontal,AP,,-1,,1,,,,-1,1,,-1,,,
CheXpert-v1.0-small/train/patient00755/study4/view1_frontal.jpg,John,Male,70,13695256555,130502195509050820,海南省上海县安次上海路g座 430070,Frontal,AP,,,0,,,,,,,0,0,,,
CheXpert-v1.0-small/train/patient00756/study1/view1_frontal.jpg,Ines,Female,83,13557095909,420300198612056517,香港特别行政区海口县东城潮州街t座 354461,Frontal,PA,,0,,1,1,,0,,,0,,,,
CheXpert-v1.0-small/train/patient00756/study1/view2_lateral.jpg,Elizabeth,Female,83,13844002176,500120200104050535,吉林省合肥市江北向路a座 486106,Lateral,,,0,,1,1,,0,,,0,,,,
CheXpert-v1.0-small/train/patient00757/study7/view1_frontal.jpg,Marie,Female,49,13899905124,450124197005052435,贵州省呼和浩特市城东秦路A座 877004,Frontal,PA,,,1,,,1,,,,,1,,1,
CheXpert-v1.0-small/train/patient00757/study7/view2_lateral.jpg,Jennifer,Female,49,13608513483,510504195806210548,贵州省淑华县涪城罗路g座 856784,Lateral,,,,1,,,1,,,,,1,,1,
CheXpert-v1.0-small/train/patient00757/study2/view1_frontal.jpg,Michelle,Female,49,18779592713,330700197212060424,天津市玉兰市沈河石家庄街Q座 509253,Frontal,PA,,0,,,,,,,,0,0,,,
CheXpert-v1.0-small/train/patient00757/study2/view2_lateral.jpg,Alice,Female,49,15710974761,530624193701191366,陕西省玉华市六枝特长沙街D座 209146,Lateral,,,0,,,,,,,,0,0,,,
CheXpert-v1.0-small/train/patient00757/study4/view1_frontal.jpg,Nancy,Female,49,18286990491,370406194802129706,辽宁省建平县锡山向路B座 397815,Frontal,PA,,-1,,1,,0,,-1,,,,,1,
CheXpert-v1.0-small/train/patient00757/study4/view2_lateral.jpg,Judy,Female,49,14500574464,330303194809125538,江西省沈阳县萧山石家庄路v座 677268,Lateral,,,-1,,1,,0,,-1,,,,,1,
CheXpert-v1.0-small/train/patient00757/study13/view1_frontal.jpg,Mary,Female,49,18736368978,450800198708213727,台湾省大冶市永川张街p座 349949,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00757/study6/view1_frontal.jpg,Juliet,Female,49,13064175040,370911195007018890,宁夏回族自治区呼和浩特市沈北新太原路B座 428301,Frontal,AP,,,1,1,0,,0,,,,,,,
CheXpert-v1.0-small/train/patient00757/study9/view1_frontal.jpg,Sue,Female,49,15524751046,652700200307205930,江苏省长沙县清浦辛集街a座 409241,Frontal,AP,,,,1,1,1,,,,,1,,,
CheXpert-v1.0-small/train/patient00757/study3/view1_frontal.jpg,Marquerite,Female,49,15299411343,630222194709022560,重庆市欣县黄浦冯街r座 155855,Frontal,AP,,,,1,,-1,-1,,-1,,,,1,
CheXpert-v1.0-small/train/patient00757/study10/view1_frontal.jpg,Dorothy,Female,49,13929314114,130822195308125891,海南省辽阳县安次姚街q座 368284,Frontal,AP,1,,,0,,0,,,,,0,,,1
CheXpert-v1.0-small/train/patient00757/study11/view1_frontal.jpg,Christy,Female,49,15770073371,620700194906067837,广东省成都市沈北新李街h座 443433,Frontal,AP,,,1,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00757/study12/view1_frontal.jpg,Josephine,Female,49,18585683250,371623193606156081,河南省西安县淄川刘路c座 493581,Frontal,AP,,1,,1,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00757/study5/view1_frontal.jpg,Melissa,Female,49,13212428346,210600196506134065,贵州省东莞县城北汕尾路R座 781836,Frontal,AP,,,-1,,,0,,,,,,,1,
CheXpert-v1.0-small/train/patient00757/study1/view1_frontal.jpg,Linda,Female,48,15383752451,430112194401167215,北京市兴城县涪城李路K座 908638,Frontal,AP,,1,,,,,0,,,,,,1,
CheXpert-v1.0-small/train/patient00757/study8/view1_frontal.jpg,Sarah,Female,49,13631646631,350825200109270993,甘肃省红梅县清浦通辽街o座 849431,Frontal,AP,,,,1,,1,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00758/study1/view1_frontal.jpg,Dean,Male,56,13103161763,654300193701270316,云南省南昌县怀柔拉萨街Y座 720652,Frontal,AP,,1,,,,,,,,0,,,-1,
CheXpert-v1.0-small/train/patient00759/study1/view1_frontal.jpg,Karen,Female,66,18791481904,440113200507280298,湖南省波市合川陈街W座 310713,Frontal,AP,,,,,1,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00760/study1/view1_frontal.jpg,Royce,Male,44,18071359821,220503196710013661,台湾省关岭市大兴阜新路s座 382558,Frontal,AP,,1,,1,,-1,,,,0,,,,1
CheXpert-v1.0-small/train/patient00760/study2/view1_frontal.jpg,Robert,Male,45,13489359978,610728197102061753,吉林省惠州市清浦通辽路F座 626245,Frontal,AP,,1,,,-1,0,0,,,,,,,
CheXpert-v1.0-small/train/patient00761/study1/view1_frontal.jpg,Christopher,Male,78,18686014887,632323199806090166,山东省鹏市秀英郁路p座 598680,Frontal,AP,,,,1,,,-1,,-1,,,,,
CheXpert-v1.0-small/train/patient00762/study1/view1_frontal.jpg,Jerome,Male,21,18255311564,650121194511057276,台湾省小红市璧山杨街N座 880266,Frontal,AP,,,1,,,,-1,,-1,0,-1,,,
CheXpert-v1.0-small/train/patient00763/study1/view1_frontal.jpg,Mary,Female,45,18109361061,130923195005112366,云南省慧市房山张街q座 180964,Frontal,AP,1,0,,,,0,,,,,,,,
CheXpert-v1.0-small/train/patient00763/study7/view1_frontal.jpg,Lori,Female,54,13536193471,410225194408299409,台湾省璐市静安沈阳路K座 580810,Frontal,AP,,,,1,,,-1,,-1,,1,,,1
CheXpert-v1.0-small/train/patient00763/study4/view1_frontal.jpg,Bessie,Female,54,18897441667,411481199804091875,新疆维吾尔自治区龙市清河上海街P座 725867,Frontal,AP,,,,1,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00763/study4/view2_frontal.jpg,Sarah,Female,54,18881664070,130427195701285816,河北省辛集市淄川重庆路m座 226298,Frontal,AP,,,,1,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00763/study5/view1_frontal.jpg,Kristie,Female,54,13546991536,130684196610279800,吉林省阳县黄浦李路n座 664554,Frontal,AP,,,0,,,,-1,,-1,0,1,,,1
CheXpert-v1.0-small/train/patient00763/study8/view1_frontal.jpg,Christine,Female,54,13846304263,410301196309140455,黑龙江省宜都县沙市韩路X座 176777,Frontal,AP,,,-1,1,,0,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00763/study2/view1_frontal.jpg,Tia,Female,54,13292791479,210202199412046608,山东省张家港县山亭陈街V座 792552,Frontal,AP,,0,,1,,,,,1,,1,,,1
CheXpert-v1.0-small/train/patient00763/study6/view1_frontal.jpg,Cynthia,Female,54,13195670301,62072419960123655X,河北省秀兰县华龙梧州路n座 666753,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00763/study9/view1_frontal.jpg,Joyce,Female,54,18557972357,220201196607214810,浙江省呼和浩特县翔安六盘水街U座 540233,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00763/study3/view1_frontal.jpg,Amanda,Female,54,15739299676,632625200204097584,台湾省想县安次蔡路I座 480155,Frontal,AP,,,,,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00764/study7/view1_frontal.jpg,Peter,Male,79,13774666940,42112519730422987X,浙江省丹市东丽林街F座 962859,Frontal,PA,,,,,,,1,,,0,1,,,
CheXpert-v1.0-small/train/patient00764/study7/view2_frontal.jpg,Ivory,Male,79,13160122858,130702199204262143,吉林省辽阳市萧山六盘水路M座 896177,Frontal,PA,,,,,,,1,,,0,1,,,
CheXpert-v1.0-small/train/patient00764/study7/view3_lateral.jpg,Jon,Male,79,13703133541,341126197102019942,云南省汕尾市清浦长春路S座 242538,Lateral,,,,,,,,1,,,0,1,,,
CheXpert-v1.0-small/train/patient00764/study5/view1_frontal.jpg,Willie,Male,79,15206917690,530627199710053025,浙江省通辽县滨城郑路V座 566412,Frontal,AP,,,,,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient00764/study6/view1_frontal.jpg,Edward,Male,79,13088663231,230703193601059803,安徽省兵县双滦徐路t座 608156,Frontal,AP,,,,,,,,,,1,1,,,
CheXpert-v1.0-small/train/patient00764/study1/view1_frontal.jpg,Curtis,Male,79,15831483261,361102194509169634,江苏省南宁市璧山马鞍山路m座 826710,Frontal,AP,,,0,,,-1,,,,-1,,,,1
CheXpert-v1.0-small/train/patient00764/study4/view1_frontal.jpg,Kenneth,Male,79,18812709934,331122199710139050,贵州省涛市大东杨街q座 504178,Frontal,AP,,,,1,,,,,1,-1,,,,1
CheXpert-v1.0-small/train/patient00764/study2/view1_frontal.jpg,Joseph,Male,79,13505188061,222404198408118093,台湾省超县双滦雷街d座 756623,Frontal,AP,,,,,,,,,1,1,,,,1
CheXpert-v1.0-small/train/patient00764/study3/view1_frontal.jpg,Robert,Male,79,18222017701,230833195812161042,云南省澳门市城东海门街E座 985297,Frontal,AP,,1,,,,-1,,,,0,,,,1
CheXpert-v1.0-small/train/patient00765/study1/view1_frontal.jpg,Thomas,Male,60,18131605936,330481196210272316,上海市济南县金平袁路M座 177381,Frontal,AP,1,,0,,,0,,,,,,,,
CheXpert-v1.0-small/train/patient00766/study1/view1_frontal.jpg,Sana,Female,20,15277169529,542625195210116395,甘肃省旭县翔安银川街C座 646648,Frontal,PA,,0,,,,,0,,,-1,-1,,,
CheXpert-v1.0-small/train/patient00766/study1/view2_lateral.jpg,Paula,Female,20,13799307104,140928194003214739,青海省海口县怀柔王街e座 754252,Lateral,,,0,,,,,0,,,-1,-1,,,
CheXpert-v1.0-small/train/patient00767/study3/view1_frontal.jpg,Joseph,Male,70,15040678527,140100197511202631,安徽省海口县蓟州六安路i座 280806,Frontal,AP,,0,,1,1,,0,,1,0,0,,,1
CheXpert-v1.0-small/train/patient00767/study1/view1_frontal.jpg,Robert,Male,69,13294711799,410505200007142725,贵州省明市闵行殷路f座 165842,Frontal,AP,,-1,,1,,-1,,-1,,,1,,,1
CheXpert-v1.0-small/train/patient00767/study2/view1_frontal.jpg,Dennis,Male,69,18538119785,430801194212236372,甘肃省淮安县东丽兴安盟街G座 769243,Frontal,AP,,-1,,-1,1,0,,,,,0,,,1
CheXpert-v1.0-small/train/patient00768/study1/view1_frontal.jpg,Dixie,Female,76,15681005858,620503198501087801,天津市上海市山亭拉萨路w座 399561,Frontal,AP,,,,,,1,,,,,,,1,
CheXpert-v1.0-small/train/patient00769/study1/view1_frontal.jpg,Dawn,Female,56,13789551245,542123195007040321,广东省哈尔滨市友好喻路o座 915691,Frontal,PA,,,,,,,1,,,1,,1,,
CheXpert-v1.0-small/train/patient00769/study1/view2_lateral.jpg,Samantha,Female,56,18176836637,370400200212078881,内蒙古自治区荣市朝阳刘路q座 788133,Lateral,,,,,,,,1,,,1,,1,,
CheXpert-v1.0-small/train/patient00769/study1/view3_lateral.jpg,Ethel,Female,56,15762076999,511002199411186167,安徽省利县上街荆门街I座 872479,Lateral,,,,,,,,1,,,1,,1,,
CheXpert-v1.0-small/train/patient00770/study2/view1_frontal.jpg,Casey,Male,69,13529278870,211122197711081114,香港特别行政区秀兰县海港银川路l座 868151,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00770/study1/view1_frontal.jpg,Michael,Male,69,15258392341,511011200102198676,甘肃省慧市黄浦沈阳街W座 718108,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00770/study3/view1_frontal.jpg,Ronald,Male,69,15936131819,210905197805204089,山东省南昌县怀柔南宁街k座 644943,Frontal,AP,,,,,,,,,,0,1,,,0
CheXpert-v1.0-small/train/patient00770/study4/view1_frontal.jpg,Charles,Male,69,18044059861,54023219840528080X,西藏自治区杨县牧野孙街S座 832584,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient00771/study5/view1_frontal.jpg,Gregorio,Male,55,15938399538,150125193802218730,四川省佛山市华龙黄路u座 754521,Frontal,PA,,,,,,,1,,-1,,-1,,,
CheXpert-v1.0-small/train/patient00771/study5/view2_lateral.jpg,Pablo,Male,55,13271996102,53252319821007239X,吉林省呼和浩特县清河张街d座 813424,Lateral,,,,,,,,1,,-1,,-1,,,
CheXpert-v1.0-small/train/patient00771/study1/view1_frontal.jpg,Darren,Male,52,13448242701,130727195612118828,浙江省婷婷市孝南张路U座 359651,Frontal,PA,1,,0,,,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00771/study1/view2_lateral.jpg,Matthew,Male,52,14512928205,430111197707113313,台湾省六安市南湖郭街z座 382017,Lateral,,1,,0,,,,0,,,0,0,,,
CheXpert-v1.0-small/train/patient00771/study4/view1_frontal.jpg,Ramon,Male,55,13536823454,130130193807121839,台湾省太原县清浦台北路t座 160802,Frontal,AP,,,,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient00771/study2/view1_frontal.jpg,David,Male,53,13820198764,441323200110312516,甘肃省沈阳县丰都金街Q座 597260,Frontal,AP,1,,,,,,0,,,0,0,,,0
CheXpert-v1.0-small/train/patient00771/study3/view1_frontal.jpg,Jose,Male,55,18746933384,530625199306196275,湖北省帆市清浦李街F座 692979,Frontal,AP,,,,,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient00772/study1/view1_frontal.jpg,Micheal,Male,35,18276581614,210404196304121711,香港特别行政区北镇市新城海门街e座 870584,Frontal,AP,,,-1,1,,-1,,-1,,,,,,1
CheXpert-v1.0-small/train/patient00772/study6/view1_frontal.jpg,John,Male,35,13670537424,420501193710309594,黑龙江省畅市丰都上海街Q座 742989,Frontal,AP,,,,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00772/study5/view1_frontal.jpg,Harry,Male,35,13487098904,45120220060203641X,台湾省汕尾市丰都南昌路f座 448790,Frontal,AP,,,0,,,-1,-1,,-1,,1,,,1
CheXpert-v1.0-small/train/patient00772/study4/view1_frontal.jpg,David,Male,35,15573782144,542232199812034995,河北省秀云市东城黄街c座 271285,Frontal,AP,,,,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00772/study3/view1_frontal.jpg,Jason,Male,35,13659078375,152527198104282013,福建省冬梅市沙市合肥街p座 245856,Frontal,AP,,,,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00772/study2/view1_frontal.jpg,John,Male,35,13606984466,51132519680204274X,青海省雪梅县花溪聂路N座 308878,Frontal,AP,,,1,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient00773/study8/view1_frontal.jpg,David,Male,26,18065321561,410883199412280427,吉林省宇县徐汇乌鲁木齐路G座 346163,Frontal,PA,,,,1,,,-1,-1,-1,-1,-1,,,
CheXpert-v1.0-small/train/patient00773/study8/view2_lateral.jpg,Bobby,Male,26,13729263997,421102198208012507,山东省宁市浔阳齐齐哈尔路f座 934882,Lateral,,,,,1,,,-1,-1,-1,-1,-1,,,
CheXpert-v1.0-small/train/patient00773/study5/view1_frontal.jpg,Daniel,Male,26,13713278537,532626200410270889,新疆维吾尔自治区齐齐哈尔市孝南张街x座 749604,Frontal,PA,,0,,,,,,,,0,0,,1,
CheXpert-v1.0-small/train/patient00773/study5/view2_lateral.jpg,Michael,Male,26,18962131352,331121200709300627,黑龙江省柳州市蓟州哈尔滨街n座 500933,Lateral,,,0,,,,,,,,0,0,,1,
CheXpert-v1.0-small/train/patient00773/study6/view1_frontal.jpg,Alex,Male,26,13171099409,430801196006206972,青海省浩市南湖石家庄路R座 845474,Frontal,AP,,,,,,,,,1,0,,,1,
CheXpert-v1.0-small/train/patient00773/study2/view1_frontal.jpg,William,Male,23,15089255092,420901199003226764,澳门特别行政区哈尔滨市静安太原路E座 793027,Frontal,AP,,1,,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient00773/study3/view1_frontal.jpg,Fred,Male,23,15309054050,360731194612210811,台湾省瑜县高港澳门街S座 929655,Frontal,AP,,1,,1,,,,,,1,1,,,0
CheXpert-v1.0-small/train/patient00773/study1/view1_frontal.jpg,James,Male,23,13891600764,511124199702281993,新疆维吾尔自治区颖市蓟州沈阳路l座 200248,Frontal,AP,,,,,,,,,1,0,,,,1
CheXpert-v1.0-small/train/patient00773/study7/view1_frontal.jpg,Dennis,Male,26,15087435795,211201200412298231,山西省汕尾市崇文齐齐哈尔路Q座 592595,Frontal,AP,,,,,,,,1,,,,,,
CheXpert-v1.0-small/train/patient00773/study4/view1_frontal.jpg,Dwayne,Male,23,15784243821,43020219620729970X,新疆维吾尔自治区璐市友好东莞街A座 438556,Frontal,AP,,1,,1,,,,,,1,1,,,1
CheXpert-v1.0-small/train/patient00774/study1/view1_frontal.jpg,Helen,Female,88,18877444036,150622197709267016,四川省通辽县山亭刘路d座 678918,Frontal,AP,,,,,,0,0,,,0,,,1,
CheXpert-v1.0-small/train/patient00775/study1/view1_frontal.jpg,Kayla,Female,30,18503638220,411602193908308563,浙江省宜都县华龙合山路H座 326726,Frontal,AP,,,,0,,,,0,,,,,,
CheXpert-v1.0-small/train/patient00776/study1/view1_frontal.jpg,Sophia,Female,55,18220735402,152524196906021503,河北省倩县沈北新昆明路c座 940568,Frontal,PA,,,-1,,,0,,,,,,,,
CheXpert-v1.0-small/train/patient00776/study1/view2_lateral.jpg,Maria,Female,55,18953346335,370200195211126496,陕西省银川市蓟州姚路d座 246022,Lateral,,,,-1,,,0,,,,,,,,
CheXpert-v1.0-small/train/patient00777/study1/view1_frontal.jpg,Cody,Male,69,18537976152,220701196205068504,河北省刚市南长黄路N座 901804,Frontal,AP,,0,0,,,,0,,,,0,,,
CheXpert-v1.0-small/train/patient00777/study2/view1_frontal.jpg,Michael,Male,69,13898604887,513422200209028418,宁夏回族自治区惠州市大东黄路T座 294038,Frontal,AP,1,,,,,,0,,,0,0,,,1
CheXpert-v1.0-small/train/patient00778/study1/view1_frontal.jpg,Barbara,Female,75,18037709603,621102200012314914,内蒙古自治区兰英县清浦吕路E座 948015,Frontal,PA,,,,1,1,,0,1,,,,,,
CheXpert-v1.0-small/train/patient00778/study1/view2_lateral.jpg,Elenor,Female,75,13641083604,632726193709076470,山东省海门市东丽江路w座 129700,Lateral,,,,,1,1,,0,1,,,,,,
CheXpert-v1.0-small/train/patient00779/study1/view1_frontal.jpg,Frankie,Male,40,15695704542,630225197806272687,上海市婷县梁平贾路x座 591200,Frontal,PA,,0,,1,,,1,1,,,0,,,
CheXpert-v1.0-small/train/patient00779/study1/view2_lateral.jpg,Gary,Male,40,15907083754,610100198410032386,甘肃省宁德市沙湾西安路x座 740529,Lateral,,,0,,1,,,1,1,,,0,,,
CheXpert-v1.0-small/train/patient00780/study2/view1_frontal.jpg,John,Male,83,13670676333,410100194905202281,重庆市颖县翔安柳州路C座 774193,Frontal,PA,,,,,,,-1,,-1,,1,,,
CheXpert-v1.0-small/train/patient00780/study2/view2_lateral.jpg,Micheal,Male,83,18090441165,420301199210068831,青海省辽阳市高港柳州路C座 545585,Lateral,,,,,,,,-1,,-1,,1,,,
